recipient_id,recipient_name,category,subcategory,book_title,publisher,award_status,year,location,publication,show,company,restaurant_name,project
54307,Kiran Verma,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Houston, Texas",,,,Kiran's,
54373,Ana Elizabeth Pulido,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Mission, Texas",,,,Ana Liz Taqueria,
54608,Jon Walter,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Wolfforth, Texas",,,,Chez Sami,
54609,Lattoia Massey,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"San Antonio, Texas",,,,The Jerk Shack,
54610,Andrew Samia,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"San Antonio, Texas",,,,Curry Boys BBQ,
54611,Andrew Ho,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"San Antonio, Texas",,,,Curry Boys BBQ,
54612,Sean Wen,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"San Antonio, Texas",,,,Curry Boys BBQ,
54613,Jonny White,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Fort Worth, Texas",,,,Goldee's Barbecue,
54614,Greg Gatlin,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Houston, Texas",,,,Gatlin's BBQ,
54615,Enrique Lozano,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Socorro, Texas",,,,El Charlatan,
54636,Lane Milne,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Fort Worth, Texas",,,,Goldee's Barbecue,
54637,Jonathan Percival,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Dallas, Texas",,,,Molino Olōyō,
54638,Kareem Elghayesh,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Austin, Texas",,,,KG BBQ,
54639,Olivia López,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Dallas, Texas",,,,Molino Olōyō,
54640,Anastacia Quiñones-Pittman,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Dallas, Texas",,,,José,
54642,Ai Le,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Houston, Texas",,,,Nam Giao,
54643,Tavel Bristol-Joseph,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Austin, Texas",,,,Canje,
54644,Jalen Heard,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Fort Worth, Texas",,,,Goldee's Barbecue,
54671,Damien Brockway,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2023,"Austin, Texas",,,,Distant Relatives,
54419,Graham Painter,Restaurant & Chef,Best Chef Texas,,,Winner,2023,"Houston, Texas",,,,Street to Kitchen,
26092,Gina Marinelli,Restaurant & Chef,Best Chef: Southwest,,,Semifinalist,2023,Las Vegas,,,,Harlo,
54759,Obélix,Restaurant & Chef,Best New Restaurant,,,Nominee,2023,"Chicago, Illinois",,,,,
54684,Nolia,Restaurant & Chef,Best New Restaurant,,,Nominee,2023,"Cincinnati, Ohio",,,,,
54685,Lupi & Iris,Restaurant & Chef,Best New Restaurant,,,Nominee,2023,"Milwaukee, Wisconsin",,,,,
54691,Dept of Culture,Restaurant & Chef,Best New Restaurant,,,Nominee,2023,"Brooklyn, New York",,,,,
54720,Don Artemio Mexican Heritage,Restaurant & Chef,Best New Restaurant,,,Nominee,2023,"Fort Worth, Texas",,,,,
54725,Neng Jr.'s,Restaurant & Chef,Best New Restaurant,,,Nominee,2023,"Asheville, North Carolina",,,,,
54735,Causa,Restaurant & Chef,Best New Restaurant,,,Nominee,2023,"Washington, District of Columbia",,,,,
54737,Restaurant Beatrice,Restaurant & Chef,Best New Restaurant,,,Nominee,2023,"Dallas, Texas",,,,,
54747,Tatemó,Restaurant & Chef,Best New Restaurant,,,Nominee,2023,"Houston, Texas",,,,,
54678,Birch & Rye,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"San Francisco, California",,,,,
54682,Khmai Cambodian Fine Dining,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Chicago, Illinois",,,,,
54683,ōkta,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"McMinnville, Oregon",,,,,
54695,La Royal,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Cambridge, Massachusetts",,,,,
54708,Pijja Palace,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Los Angeles, California",,,,,
54710,Heff's Burger Club,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Winston-Salem, North Carolina",,,,,
54721,Stissing House,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Pine Plains, New York",,,,,
54723,The Friar's Fork,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Alamosa, Colorado",,,,,
54732,Sambou's African Kitchen,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Jackson, Mississippi",,,,,
54733,Al Coro,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"New York, New York",,,,,
54740,Pizza Grace,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Birmingham, Alabama",,,,,
54741,wolfpeach,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Camden, Maine",,,,,
54750,Yangban Society,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Los Angeles, California",,,,,
54755,Heavy Metal Sausage Co.,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Philadelphia, Pennsylvania",,,,,
54757,The Backporch,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Roundup, Montana",,,,,
54765,TATSU DALLAS,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Dallas, Texas",,,,,
54779,Nami Kaze,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Honolulu, Hawaii",,,,,
54784,KRU,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Brooklyn, New York",,,,,
54787,Bar Spero,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Washington, District of Columbia",,,,,
54791,Et Al.,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2023,"Tulsa, Oklahoma",,,,,
54688,Kann,Restaurant & Chef,Best New Restaurant,,,Winner,2023,"Portland, Oregon",,,,,
54379,Amanda Shulman,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2023,"Philadelphia, Pennsylvania",,,,Her Place Supper Club,
54645,Charlie Mitchell,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2023,"Brooklyn, New York",,,,Clover Hill,
54406,Rashida Holmes,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2023,"Los Angeles, California",,,,Bridgetown Roti,
54455,Serigne Mbaye,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2023,"New Orleans, Louisiana",,,,Dakar NOLA,
54314,Elias Taddesse,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Washington, District of Columbia",,,,Mélange,
54317,Akino West,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Miami, Florida",,,,Rosie's,
54347,Jamie Hoang,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Madison, Wisconsin",,,,Ahan,
54350,Christian Lowe,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Flagstaff, Arizona",,,,Shift Kitchen & Bar,
54646,Jennifer Dobbertin,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"San Antonio, Texas",,,,Best Quality Daughter,
54647,Bernard Bennett,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Bluffton, South Carolina",,,,Ọkàn,
54648,Julio Hernández,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Nashville, Tennessee",,,,Maíz de la Vida,
54649,Bo Porytko,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Denver, Colorado",,,,Misfit Snackbar,
54650,Vinh Le,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Cambridge, Massachusetts",,,,Cicada Coffee Bar,
54651,Kane Adkisson,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Omaha, Nebraska",,,,kanō,
54654,Telly Justice,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"New York, New York",,,,HAGS,
54401,Amado Lopez,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Berkley, Michigan",,,,Casa Amado Taqueria,
54425,Louis Trevino,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Albany, California",,,,Cafe Ohlone,
54426,Vincent Medino,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Albany, California",,,,Cafe Ohlone,
54652,Victoria Elizondo,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Houston, Texas",,,,Cochinita & Co.,
54653,Kevin Smith,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2023,"Seattle, Washington",,,,Beast & Cleaver,
54616,damarr brown,Restaurant & Chef,Emerging Chef of the Year,,,Winner,2023,"Chicago, Illinois",,,,Virtue,
54969,Karen Washington,Restaurant & Chef,Humanitarian of the Year,,,Winner,2023,,,,,,
54970,Olivia Watkins,Restaurant & Chef,Humanitarian of the Year,,,Winner,2023,,,,,,
54971,Madhur Jaffrey,Restaurant & Chef,Lifetime Achievement,,,Winner,2023,,,,,,
54713,Angelo Brocato Ice Cream & Confectionery,Restaurant & Chef,Outstanding Bakery,,,Nominee,2023,"New Orleans, Louisiana",,,,,
54727,La Casita Bakeshop,Restaurant & Chef,Outstanding Bakery,,,Nominee,2023,"Richardson, Texas",,,,,
54778,Zak the Baker,Restaurant & Chef,Outstanding Bakery,,,Nominee,2023,"Miami, Florida",,,,,
54793,Kuluntu Bakery,Restaurant & Chef,Outstanding Bakery,,,Nominee,2023,"Dallas, Texas",,,,,
54800,La Patisserie Chouquette,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"St. Louis, Missouri",,,,,
54689,JL Patisserie,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Scottsdale, Arizona",,,,,
54697,She Wolf Bakery,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Brooklyn, New York",,,,,
54700,Haymaker Bun Company,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Middlebury, Vermont",,,,,
54701,Fujiya Hawai'i,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Honolulu, Hawaii",,,,,
54739,Good Cakes and Bakes,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Detroit, Michigan",,,,,
54744,Grist Milling & Bakery,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Missoula, Montana",,,,,
54760,Friends & Family,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Los Angeles, California",,,,,
54763,Buena Gente Cuban Bakery,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Decatur, Georgia",,,,,
54766,normal® ice cream,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Salt Lake City, Utah",,,,,
54768,Breadshop,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Honolulu, Hawaii",,,,,
54769,Mighty Bread Co.,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Philadelphia, Pennsylvania",,,,,
54774,Unforgettable Bakery & Café,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Savannah, Georgia",,,,,
54780,Denise's Delicacies,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"Philadelphia, Pennsylvania",,,,,
54799,Yasukochi's Sweet Stop,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2023,"San Francisco, California",,,,,
54754,Yoli Tortilleria,Restaurant & Chef,Outstanding Bakery,,,Winner,2023,"Kansas City, Missouri",,,,,
54677,Bottega,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2023,"Birmingham, Alabama",,,,,
54704,Las Ramblas,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2023,"Brownsville, Texas",,,,,
54724,Rob Roy,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2023,"Seattle, Washington",,,,,
54782,Garagiste Wine Room I Merchant,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2023,"Las Vegas, Nevada",,,,,
54786,Drastic Measures,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2023,"Shawnee, Kansas",,,,,
54673,Esters Wine Shop & Bar,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Santa Monica, California",,,,,
54687,Le Caveau,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Philadelphia, Pennsylvania",,,,,
54702,Cafe La Trova,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Miami, Florida",,,,,
54711,Salud Cerveceria,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Charlotte, North Carolina",,,,,
54716,Weathered Souls Brewing Company,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"San Antonio, Texas",,,,,
54726,Post Office Place,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Salt Lake City, Utah",,,,,
54736,Harlem Hops,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"New York, New York",,,,,
54742,American Solera,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Tulsa, Oklahoma",,,,,
54752,Dante,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"New York, New York",,,,,
54753,Scratch Brewing Company,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Ava, Illinois",,,,,
54756,Kingfisher,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Durham, North Carolina",,,,,
54758,The Gin Room,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"St Louis, Missouri",,,,,
54773,Allegory,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Washington, District of Columbia",,,,,
54777,The Jewel Box,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"Portland, Maine",,,,,
54790,Trick Dog,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2023,"San Francisco, California",,,,,
54749,Bar Leather Apron,Restaurant & Chef,Outstanding Bar Program,,,Winner,2023,"Honolulu, Hawaii",,,,,
54620,Erik Ramirez,Restaurant & Chef,Outstanding Chef,,,Nominee,2023,"Brooklyn, New York",,,,Llama Inn,
54619,Hajime Sato,Restaurant & Chef,Outstanding Chef,,,Nominee,2023,"Clawson, Michigan",,,,Sozai,
54413,Rachel Miller,Restaurant & Chef,Outstanding Chef,,,Nominee,2023,"Lynn, Massachusetts",,,,Nightshade Noodle Bar,
54432,Niki Nakayama,Restaurant & Chef,Outstanding Chef,,,Nominee,2023,"Los Angeles, California",,,,n/naka,
54301,Dana Rodriguez,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Denver, Colorado",,,,Super Mega Bien,
54304,Eder Montero,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Brooklyn, New York",,,,La Vara,
54305,Alex Raij,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Brooklyn, New York",,,,La Vara,
54321,Junior Borges,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Dallas, Texas",,,,Meridian,
54374,Renee Erickson,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Seattle, Washington",,,,The Walrus and the Carpenter,
54389,Johnny Leach,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Kansas City, Missouri",,,,The Town Company,
54617,Josh Niernberg,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Grand Junction, Colorado",,,,Bin 707 Foodbar,
54618,Nina Compton,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Compère Lapin,
54621,Silvana Salcido Salcido Esparza,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Phoenix, Arizona",,,,Barrio Café,
54622,Michael Schwartz,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Miami, Florida",,,,Michael's Genuine Food & Drink,
54624,Andrew Le,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Honolulu, Hawaii",,,,The Pig and the Lady,
54625,Christine Ha,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Houston, Texas",,,,Xin Chào,
54626,Tony Nguyen,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Houston, Texas",,,,Xin Chào,
54627,David Nayfeld,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"San Francisco, California",,,,Che Fico,
54403,Gregory Collier,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Charlotte, North Carolina",,,,Leah & Louise,
54468,David Vargas,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Portsmouth, Maine",,,,Vida Cantina,
54486,Shigeru Fukuyoshi,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2023,"Collingswood, New Jersey",,,,Sagami,
54623,Rob Rubba,Restaurant & Chef,Outstanding Chef,,,Winner,2023,"Washington, District of Columbia",,,,Oyster Oyster,
54686,Sepia,Restaurant & Chef,Outstanding Hospitality,,,Nominee,2023,"Chicago, Illinois",,,,,
54709,Lula Drake,Restaurant & Chef,Outstanding Hospitality,,,Nominee,2023,"Columbia, South Carolina",,,,,
54796,The Black Cypress,Restaurant & Chef,Outstanding Hospitality,,,Nominee,2023,"Pullman, Washington",,,,,
54676,Vernick Food & Drink,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Philadelphia, Pennsylvania",,,,,
54694,Melba's,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"New York, New York",,,,,
54696,Sur Lie,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Portland, Maine",,,,,
54705,Ticonderoga Club,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Atlanta, Georgia",,,,,
54717,Lark,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Seattle, Washington",,,,,
54738,The Local,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Abilene, Texas",,,,,
54745,Lil' Deb's Oasis,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Hudson, New York",,,,,
54751,Here's Looking at You,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Los Angeles, California",,,,,
54770,Charleston,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Baltimore, Maryland",,,,,
54776,Theodore Rex,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Houston, Texas",,,,,
54781,Manoli's,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Salt Lake City, Utah",,,,,
54783,SMOKE. Woodfire Grill,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Tulsa, Oklahoma",,,,,
54789,House of Prime Rib,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"San Francisco, California",,,,,
54792,The Restaurant at 1900,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Mission Woods, Kansas",,,,,
54797,Pêche.,Restaurant & Chef,Outstanding Hospitality,,,Semifinalist,2023,"Palisade, Colorado",,,,,
54734,The Quarry,Restaurant & Chef,Outstanding Hospitality,,,Winner,2023,"Monson, Maine",,,,,
54387,Shawn McKenzie,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Nominee,2023,"Minneapolis, Minnesota",,,,Café Cerés,
54629,Vince Bugtong,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Nominee,2023,"San Francisco, California",,,,ABACA,
54631,Veronika Gerasimova/Baukema,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Nominee,2023,"Billings, Montana",,,,Veronika's Pastry Shop,
54433,Elaine Uykimpang Bentz,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Nominee,2023,"Cincinnati, Ohio",,,,Café Mochiko,
54342,Phillip Ashley Rix,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Memphis, Tennessee",,,,Phillip Ashley Chocolates,
54345,Nora Allen,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"New York, New York",,,,Mel the Bakery,
54391,Andrew Hutchison,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Madison, Wisconsin",,,,Madison Sourdough,
54628,Camari Mick,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"New York, New York",,,,The Musket Room,
54630,Mariela Camacho,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Austin, Texas",,,,Comadre Panadería,
54632,Anne Ng,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"San Antonio, Texas",,,,Bakery Lorraine,
54633,Emily Riddell,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Philadelphia, Pennsylvania",,,,Machine Shop,
54634,Ismael De Sousa,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Denver, Colorado",,,,Reunion Bread Co,
54635,Jeremy Mandrell,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"San Antonio, Texas",,,,Bakery Lorraine,
54655,Atsuko Fujimoto,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Portland, Maine",,,,Norimoto Bakery,
54657,Manuel Brazo?n,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Doral, Florida",,,,Caracas Bakery,
54658,Jesus Brazon,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Doral, Florida",,,,Caracas Bakery,
54667,Michelle Naomi Karr-Ueoka,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Honolulu, Hawaii",,,,MW Restaurant,
54408,Kareem Queeman,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Riverdale, Maryland",,,,Mr. Bake,
54424,Crystal Kass,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Phoenix, Arizona",,,,Valentine,
54464,Noelle Marchetti,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Nashville, Tennessee",,,,Yolan,
54489,Amanda Wildermuth,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Semifinalist,2023,"Burlington, Vermont",,,,Honey Road,
54656,Margarita Manzke,Restaurant & Chef,Outstanding Pastry Chef or Baker,,,Winner,2023,"Los Angeles, California",,,,République,
54690,Coracora,Restaurant & Chef,Outstanding Restaurant,,,Nominee,2023,"West Hartford, Connecticut",,,,,
54761,Copine,Restaurant & Chef,Outstanding Restaurant,,,Nominee,2023,"Seattle, Washington",,,,,
54775,Lucia,Restaurant & Chef,Outstanding Restaurant,,,Nominee,2023,"Dallas, Texas",,,,,
54788,Mita's,Restaurant & Chef,Outstanding Restaurant,,,Nominee,2023,"Cincinnati, Ohio",,,,,
54973,Red Rose Restaurant,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Lowell, Massachusetts",,,,,
54674,Cassia,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Santa Monica, California",,,,,
54680,Smyth,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Chicago, Illinois",,,,,
54692,Proper Meats + Provisions,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Flagstaff, Arizona",,,,,
54699,Via Carota,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"New York, New York",,,,,
54703,Ariete,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Miami, Florida",,,,,
54715,Wickman House,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Ellison Bay, Wisconsin",,,,,
54718,PAGU,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Cambridge, Massachusetts",,,,,
54722,The Grey,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Savannah, Georgia",,,,,
54729,La Condesa,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Austin, Texas",,,,,
54730,Brennan's,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"New Orleans, Louisiana",,,,,
54748,Hell's Backbone Grill & Farm,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Boulder, Utah",,,,,
54785,Veselka,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"New York, New York",,,,,
54795,Mourad,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"San Francisco, California",,,,,
54798,RIS,Restaurant & Chef,Outstanding Restaurant,,,Semifinalist,2023,"Washington, District of Columbia",,,,,
54746,Friday Saturday Sunday,Restaurant & Chef,Outstanding Restaurant,,,Winner,2023,"Philadelphia, Pennsylvania",,,,,
54326,Brandon Chrostowski,Restaurant & Chef,Outstanding Restaurateur,,,Nominee,2023,"Cleveland, Ohio",,,,"EDWINS Leadership and Restaurant Institute (EDWINS Leadership and Restaurant Institute, edwins too, EDWINS Bakery, and others)",
54661,Quynh-Vy Pham,Restaurant & Chef,Outstanding Restaurateur,,,Nominee,2023,"Seattle, Washington",,,,"Phở Bắc Súp Shop, Phởcific Standard Time, and The Boat",
54662,YENVY PHAM,Restaurant & Chef,Outstanding Restaurateur,,,Nominee,2023,"Seattle, Washington",,,,"Phở Bắc Súp Shop, Phởcific Standard Time, andThe Boat",
54672,Greg Dulan,Restaurant & Chef,Outstanding Restaurateur,,,Nominee,2023,"Los Angeles, California",,,,"Dulan's Soul Food Kitchen, Hotville Chicken, and Dulanville Food Truck",
54460,Aaron Hoskins,Restaurant & Chef,Outstanding Restaurateur,,,Nominee,2023,"Columbia, South Carolina",,,,"CITY GRIT Hospitality Group (smallSUGAR, CITY GRIT, Il Focolare Pizzeria and, others)",
54461,Sarah Simmons,Restaurant & Chef,Outstanding Restaurateur,,,Nominee,2023,"Columbia, South Carolina",,,,"CITY GRIT Hospitality Group (smallSUGAR, CITY GRIT, Il Focolare Pizzeria and, others)",
54462,Elie Yigo,Restaurant & Chef,Outstanding Restaurateur,,,Nominee,2023,"Columbia, South Carolina",,,,"CITY GRIT Hospitality Group (smallSUGAR, CITY GRIT, Il Focolare Pizzeria and, others)",
54309,Tara Gallina,Restaurant & Chef,Outstanding Restaurateur,,,Semifinalist,2023,"St Louis, Missouri",,,,"Take Root Hospitality (Vicia, Winslow's Table, Bistro La Floraison, and others)",
54310,Aaron Martinez,Restaurant & Chef,Outstanding Restaurateur,,,Semifinalist,2023,"St Louis, Missouri",,,,"Take Root Hospitality (Vicia, Winslow's Table Bistro La Floraison, and others)",
54311,Michael Gallina,Restaurant & Chef,Outstanding Restaurateur,,,Semifinalist,2023,"St Louis, Missouri",,,,"Take Root Hospitality (Vicia, Winslow's Table, Bistro La Floraison, and others)",
54319,Kristoffer Toliao,Restaurant & Chef,Outstanding Restaurateur,,,Semifinalist,2023,"San Francisco, California",,,,Cassava,
54320,Yuka Ioroi,Restaurant & Chef,Outstanding Restaurateur,,,Semifinalist,2023,"San Francisco, California",,,,Cassava,
54329,Jimmy Tung,Restaurant & Chef,Outstanding Restaurateur,,,Semifinalist,2023,"Orlando, Florida",,,,"Bento Asian Kitchen + Sushi, Doshi, Camille",
54330,Johnny Tung,Restaurant & Chef,Outstanding Restaurateur,,,Semifinalist,2023,"Orlando, Florida",,,,"Bento Asian Kitchen + Sushi, Doshi, Camille",
